 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Central Nuclei	Total Myonuclei	Perinuclei
66	0066-0083	475.258	31.828	425	88	45.000	22.506	0	0	0
67	0067-0085	675.367	37.175	347	90	42.274	27.507	1	1	0
68	0068-0084	306.416	24.755	115	81	135.000	17.505	0	0	0
69	0069-0086	575.312	33.643	133	81	131.987	25.007	1	1	0
70	0070-0090	556.552	35.541	162	96	50.711	22.506	1	1	0
71	0071-0097	2732.734	69.661	66	92	158.962	50.014	2	2	0
72	0072-0095	1450.788	52.036	206	89	144.782	40.011	0	0	0
73	0073-0096	994.290	41.620	192	89	122.735	32.509	1	1	0
74	0074-0097	1163.131	57.024	401	104	37.875	30.737	0	0	0
75	0075-0104	3695.756	79.748	468	114	41.186	62.517	0	0	0
76	0076-0097	581.566	36.065	125	93	146.310	20.005	1	1	0
77	0077-0097	469.005	31.828	380	102	45.000	22.506	0	0	0
78	0078-0098	431.484	30.112	147	94	138.366	20.005	0	0	0
79	0079-0100	481.511	31.828	170	105	45.000	22.506	1	1	0
80	0080-0102	306.416	24.755	341	99	135.000	17.505	0	1	1
81	0081-0111	1094.344	46.515	18	118	53.746	32.509	1	1	0
82	0082-0108	487.765	32.024	132	112	38.660	20.005	1	1	0
83	0083-0109	656.606	35.541	187	104	140.711	25.007	1	1	0
84	0084-0111	862.969	43.023	301	118	54.462	27.507	1	2	1
85	0085-0109	581.566	35.541	252	114	39.289	22.506	1	1	0
86	0086-0108	306.416	24.755	418	105	135.000	17.505	0	0	0
87	0087-0114	900.489	40.322	87	111	150.255	30.008	1	1	0
88	0088-0114	644.100	39.062	199	120	50.194	25.007	0	1	1
89	0089-0112	306.416	24.755	117	109	135.000	17.505	0	0	0
90	0090-0113	350.190	26.583	212	109	131.186	17.505	0	0	0
91	0091-0116	1306.960	48.554	433	122	34.509	35.010	1	1	0
92	0092-0117	950.516	43.023	228	123	35.538	30.008	0	0	0
93	0093-0117	437.738	30.112	158	113	138.366	20.005	1	1	0
94	0094-0120	1063.077	48.036	284	128	51.340	32.509	1	2	1
95	0095-0118	393.964	28.512	44	114	127.875	17.505	1	1	0
96	0096-0122	825.448	41.620	402	115	122.735	25.007	0	0	0
97	0097-0121	581.566	35.365	127	126	45.000	25.007	1	1	0
98	0098-0124	950.516	44.523	54	117	128.157	30.008	1	1	0
99	0099-0122	393.964	28.292	421	126	45.000	20.005	0	1	1
100	0100-0130	2989.123	77.238	461	121	150.945	52.514	0	0	0
101	0101-0127	1100.598	45.082	140	124	146.310	32.509	1	1	0
102	0102-0133	2288.743	72.907	369	146	59.036	44.461	1	1	0
103	0103-0126	387.710	28.292	332	122	135.000	20.005	0	0	0
104	0104-0131	1725.937	60.224	493	122	131.634	42.438	2	2	0
105	0105-0127	512.778	33.643	299	132	41.987	22.506	0	0	0
106	0106-0127	306.416	24.755	7	124	135.000	17.505	1	1	0
107	0107-0130	975.530	43.023	99	134	35.538	30.008	0	0	0
108	0108-0134	1200.652	47.775	441	141	47.121	35.010	1	1	0
109	0109-0138	1901.032	60.483	313	128	119.745	48.462	3	3	0
110	0110-0137	475.258	32.024	14	142	51.340	20.005	0	0	0
111	0111-0140	1269.439	54.844	421	134	136.848	35.255	1	1	0
112	0112-0141	600.326	33.643	401	146	41.987	25.007	1	1	0
113	0113-0144	819.195	39.062	257	140	140.194	30.008	0	0	0
114	0114-0144	350.190	26.583	28	140	131.186	17.505	0	1	1
115	0115-0145	569.059	34.013	174	149	36.027	22.506	1	1	0
116	0116-0146	487.765	31.828	63	151	45.000	22.506	1	1	0
117	0117-0149	831.702	42.585	481	154	40.236	30.008	2	2	0
118	0118-0153	994.290	40.322	111	158	29.745	32.509	1	1	0
119	0119-0153	393.964	28.292	160	157	45.000	20.005	1	1	0
120	0120-0155	575.312	35.365	45	150	135.000	25.007	1	1	0
121	0122-0157	350.190	26.583	210	154	138.814	17.505	0	0	0
